Id|Name|County
13188|Sokoni Arcade VCT|NAIROBI
15372|Nyamamithi Dispensary|NAKURU
12635|Ndalani Dispensary|MACHAKOS
14722|Kapkoi Mission Dispensary|TRANS NZOIA
16593|Lily Clinic|MANDERA
12313|Kilome Nursing Home|MAKUENI
10347|Imani Medical Clinic (Muranga North)|MURANG'A
14802|Karati Dispensary|NAKURU
15420|Olokurto Health Centre|NAROK
12487|Matuu Cottage Clinic|MACHAKOS
10877|Njabini Maternity and Nursing Home|NYANDARUA
14956|Kkit Nursing Home Annex|KAJIADO
13020|Kenwa|NAIROBI
12144|Kalama Dispensary|MACHAKOS
15877|Emukaya Clinic|KAKAMEGA
12980|IDF Mathare Dispensary|NAIROBI
10245|Geta Forest Dispensary|NYANDARUA
15003|Kwanza Sub County Hospital|TRANS NZOIA
12488|Matuu District Hospital|MACHAKOS
10534|Kiamara Medical Clinic|MURANG'A
15572|Siloam Medical Clinic (Kajiado)|KAJIADO
10805|Mwea Medical Clinic Kagio|KIRINYAGA
12107|Jamii Afya Clinic|KITUI
11799|Siu Dispensary|LAMU
16782|Kiawaithanji Medical Clinic|NYERI
10972|Ruiru East Medical Clinic|KIAMBU
16777|Othaya Dental Clinic|NYERI
11055|St Mary's Medical Clinic (Ruiru)|KIAMBU
10360|Itiati Dispensary|NYERI
12294|Kiengu Maternity and Nursing Home|MERU
15145|Marura Dispensary|LAIKIPIA
12050|Godoma Model Health Centre (Moyale)|MARSABIT
13775|Marie Stopes Clinic (Migori)|MIGORI
11574|Marynoll Dispensary|TANA RIVER
11412|Hongwe Catholic Dispensary|LAMU
12381|Kola Health Centre|MAKUENI
13376|Jarajara Dispensary|GARISSA
11007|Shikamoo Medical Clinic|KIAMBU
15689|Supat Med Clinic|KAJIADO
14715|Kapkiam Dispensary|KERICHO
12333|Kirie Dispensary|EMBU
13278|Al-Haqq Medical Clinic|WAJIR
11628|Mkokoni Dispensary|LAMU
13475|Amatierio Dispensary|NYAMIRA
14540|Gsu Dispensary (Kibish)|TURKANA
12941|Family Life Promotions and Services|NAIROBI
11263|Bura Health Centre (Taita Taveta)|TAITA TAVETA
16228|Thimangiri Medical Clinic|MERU
11579|Matondoni Dispensary|LAMU
15171|Menet Dispensary|KERICHO
12171|Kangalu Dispensary|KITUI
14976|Kokwa Dispensary|BARINGO
10659|Life Care Ministry Clinic|KIAMBU
15286|Nakuru Clinical Unit|NAKURU
11979|Crossroad Nursing Home|MARSABIT
16731|Chemsik Dispensary|BARINGO
11663|Mtaani Clinic|KILIFI
15169|Meibeki Dispensary|UASIN GISHU
10301|Gracious M Clinic|LAIKIPIA
13191|EDARP Soweto Health Centre|NAIROBI
12793|Thanantu Faith Clinic Dispensary|THARAKA-NITHI
12737|Kibwezi Catholic Dispensary|MAKUENI
14096|Sondu Health Centre|KISUMU
12247|Katumani Dispensary|MACHAKOS
13434|Saretho Health Centre|GARISSA
13443|Shimbrey Dispensary|GARISSA
15424|Olooltepes Dispensary|KAJIADO
13539|Egetuki Medical Clinic (Gucha)|KISII
13276|Al-Furaqan Clinic|WAJIR
16574|Genesis Clinic (Imenti North)|MERU
12995|Kabiro Medical Clinic|NAIROBI
14343|Chepkoilel Campus Dispensary|UASIN GISHU
11442|Judy Medical Clinic|MOMBASA
11588|Mbalambala Dispensary|TANA RIVER
15335|Ngai Murunya Health Service|KAJIADO
16073|Holy Family Nangina Hospital|BUSIA
16038|Mumias Sugar Clinic|KAKAMEGA
10725|Midway Clinic|MURANG'A
14602|June Mar Maternity and Medical Centre|KAJIADO
11011|Silver Line Medical Clinic|NYERI
13829|MTC Clinic (Kisumu)|KISUMU
13299|Balich Dispensary|GARISSA
16586|Joska Medical Care|MERU
16255|Memo Clinic|NYAMIRA
10818|Nahashon Mwangi Medical Clinic|LAIKIPIA
16678|Kiruri Dispensary (Laikipia West)|LAIKIPIA
11062|St Davis MC|NYERI
13331|Dujis Health Centre|GARISSA
16655|Kiomo Dispensary|KITUI
10764|Mukuyu Medical Clinic|MURANG'A
15570|Silibwet Dispensary (Bomet)|KERICHO
11284|Chewele Dispensary|TANA RIVER
10791|Mutheru Dispensary|MURANG'A
10031|Annex Laboratory|LAIKIPIA
15049|Lodwar County Referral Hospital|TURKANA
16590|Kim's Intergrated Clinic|MERU
14276|Butiik Dispensary|BOMET
13082|Medical Reception Dispensary|NAIROBI
10752|Muhoya Medical Clinic|NYANDARUA
10349|Immaculate Heart of Mary Hospital|KIAMBU
16210|Kilimanjaro Skin & Medical Clinic|MARSABIT
11417|Ibnusina Nursing Home|LAMU
13472|Alum Beach Dispensary|HOMA BAY
13196|St Annes Medical Health Centre|NAIROBI
13535|Dolphil Nursing & Maternity Home|SIAYA
14288|Chebaiwa Dispensary|NANDI
13189|SOS Dispensary|NAIROBI
15430|Olpajeta Dispensary|LAIKIPIA
12291|Kibwezi Sub County Hospital|MAKUENI
15536|Seed of Hope Medical Clinic|TRANS NZOIA
11982|Dabel Health Centre (Moyale)|MARSABIT
11247|Bargoni Nys Dispensary|LAMU
10194|Gachege Dispensary|KIAMBU
13386|Kulan Health Centre|GARISSA
15664|St Peter Kware Medical Clinic|KAJIADO
10731|Mikaro Dispensary|NYANDARUA
13555|Framo Medical Clinic|KISII
15576|Simotwet Dispensary|KERICHO
16415|Kewamoi Dispensary|NAKURU
11675|Mugos Clinic|LAMU
13178|Saola Maternity and Nursing Home|NAIROBI
16355|Dr Nyandiko Clinic|UASIN GISHU
15715|Tegego Dispensary|UASIN GISHU
14261|Bomet Health Centre|BOMET
12970|Hope Community VCT|KIAMBU
14341|Chepkigen Dispensary|UASIN GISHU
15413|Ol-Malaika Health Centre|KAJIADO
12909|Dagoretti Approved Dispensary|NAIROBI
15919|Kamuneru Dispensary|BUNGOMA
10374|Jekam Medical Clinic|MURANG'A
11585|Mazeras Health centre|KWALE
16357|Imani Dispensary|UASIN GISHU
12278|Kianjokoma (ACK) Trinity Clinic|EMBU
11859|Tsangatsini Dispensary|KILIFI
13183|Shauri Moyo Baptist VCT Centre|NAIROBI
12905|Coptic Hospital (Ngong Road)|NAIROBI
10342|Ihwa Medical Clinic|NYERI
11394|GK Prison Dispensary (Magarini)|KILIFI
11183|Weru Health Centre (Nyandarua South)|NYANDARUA
12227|Kathanjuri Dispensary|EMBU
13584|Godber Dispensary|KISII
15135|Marie Stopes Health Centre (Eldoret West)|UASIN GISHU
10816|NYS (National Youth Service) Dispensary Yatta|MACHAKOS
10001|Abel Migwi Johana Laboratory|KIRINYAGA
16772|Marie Stopes Clinic (Nyeri South)|NYERI
10466|Kangari Medical Clinic|KIAMBU
12634|Nana Dispensary|MARSABIT
11549|Maktau Health Centre|TAITA TAVETA
12586|Mutha Health Centre|KITUI
10390|Kabiruini Health Clinic|NYERI
10453|Kamumo Medical Clinic|KIRINYAGA
12185|Kanyuambora Dispensary|EMBU
11987|Don Bosco Clinic|EMBU
16202|Baraka Medical Clinic (Lamu)|LAMU
16006|Matioli Dispensary|KAKAMEGA
10348|Imani Medical Clinic (Nyeri South)|NYERI
16719|Shinyalu Central Clinic|KAKAMEGA
12164|Kamumu Dispensary|EMBU
13846|Uzima Clinic|SIAYA
11594|Mbwajumwali Dispensary|LAMU
10426|Kahuru Dispensary (Nyandarua South)|NYANDARUA
15750|Tumaini Medical Clinic (Wareng)|UASIN GISHU
12015|Family Care Medical Centre (Meru)|MERU
12490|The Mediance Nursing Home|MACHAKOS
14601|Juluk Dispensary|TURKANA
10907|Oaklands Estate Dispensary|KIAMBU
16500|Genesis Community Bamako Initiative|KIRINYAGA
16050|St Philiphs Mukomari|KAKAMEGA
13396|Libehiya Dispensary|MANDERA
16285|Bultohama Dispensary|GARISSA
14480|Ethi Dispensary|LAIKIPIA
13056|Makadara Health Centre|NAIROBI
12865|Afwan Medical Centre|NAIROBI
10239|Gatwe Health Centre|KIRINYAGA
13157|Pumwani Maternity VCT Centre|NAIROBI
11120|Tumaini Medical Clinic (Nyeri South)|LAIKIPIA
16342|Burnt Forest Medical Clinic|UASIN GISHU
11043|St Josef Medical Clinic|KIAMBU
16222|Mutethia Clinic|MERU
11631|Mkunumbi Dispensary|LAMU
10990|Sacred Heart Mission Dispensary|NYANDARUA
11160|Wama Medical Clinic (Mukaro)|LAIKIPIA
12458|Makutano Medical Clinic (Machakos)|MACHAKOS
11013|Sinai Maternity and Medical Clinic|KIAMBU
15809|Boyani Dispensary|VIHIGA
10149|Dr Njue M G Pathological Clinic|LAIKIPIA
16468|Riandu Dispensary|EMBU
13179|Senye Medical Clinic|NAIROBI
12580|Muringombugi Clinic|MERU
13693|Kimonge Dispensary|HOMA BAY
14317|Chembulet Health Centre|UASIN GISHU
14485|Ewaso Ngiro Health Centre|NAROK
13351|Godoma Health Centre (Nep)|WAJIR
16174|Karathe Medical Clinic|MURANG'A
11497|Kizingo Health Centre|KILIFI
10158|Ebenezer Medical Clinic (Lari)|KIAMBU
14405|Dr Aluvaala Medical Clinic|NAKURU
15615|Sosiana Dispensary|NAROK
10950|Rafiki Medical Clinic (Muranga North)|MURANG'A
13433|Sankuri Health Centre|GARISSA
15884|Eshisiru Maternity and Nursing Home|KAKAMEGA
12036|Giaki Sub-District Hospital|MERU
11326|Dr Gitah Shah Clinic|LAMU
15681|Suguta Marmar Catholic Dispensary|LAIKIPIA
10982|Ruruguti Afya Clinic|NYANDARUA
10021|All Day Medical Clinic|MURANG'A
14438|Elgon View Hospital|UASIN GISHU
14591|Jamii Medical Clinic (Namanga)|KAJIADO
12334|Kirie Mission Clinic|EMBU
11144|Uzima Medical Clinic (Nyeri North)|NYERI
15249|Mukutani Dispensary (East Pokot)|BARINGO
15674|State Lodge Dispensary|UASIN GISHU
15581|Sinai Mount Hospital|KAJIADO
12945|Future Age Medical Services|NAIROBI
15155|Matira Dispensary|ELEGEYO-MARAKWET
13759|Makindu Dispensary|KISUMU
13248|Vision Peoples Inter Health Centre|NAIROBI
11925|Amani Medical Clinic (Kambu)|MAKUENI
10505|Karundu Dispensary|NYERI
13319|Daley Dispensary|GARISSA
14720|Kapkoi Health Centre (Kwanza)|TRANS NZOIA
15883|Eshiongo Dispensary|KAKAMEGA
12256|Kavata Nzou Dispensary|MAKUENI
12547|Mtito andei Sub County Hospital|MAKUENI
12090|Kambu Integrated Health Clinic|MAKUENI
11533|Madogo Health Centre|TANA RIVER
13224|St Philips Health Centre|NAIROBI
11078|Summit Medical Clinic|MURANG'A
12898|Clinitec Medical Services|NAIROBI
13790|Matongo Dispensary|KISII
11216|Amani Medical Clinic (Changamwe)|MOMBASA
13996|Osingo Dispensary|MIGORI
15780|West Gate Dispensary|SAMBURU
13104|Muthurwa Clinic|NAIROBI
15141|Maron Dispensary|BARINGO
10104|Dawa Medical Clinic (Nyeri South)|NYERI
13401|Malkamari Health Centre (Malkamari)|MANDERA
12498|Mbembani Dispensary|MACHAKOS
14700|Kapelibok Dispensary|TURKANA
14186|Afya Bora Medical Clinic (Turkana Central)|TURKANA
10039|ASPE Medical Clinic|KIAMBU
10971|Ruiru Diagnostic Centre|KIAMBU
14105|St Consolata Clinic|KISUMU
10203|Gakurwe Dispensary|MURANG'A
15253|Muramati Dispensary|LAIKIPIA
10182|Family Planning Association of Kenya Clinic (Nyeri|LAIKIPIA
15790|Agenga Dispensary (Samia)|BUSIA
12796|Thinu Health Centre|MACHAKOS
13101|Mukuru Mmm Clinic|NAIROBI
15334|New Life Mission Rotary Clinic|NYERI
13469|Airport Health Centre (Kisumu)|KISUMU
10476|Karaba Health Centre (Nyeri South)|NYERI
13017|Soweto Kayole PHC Health Centre|NAIROBI
12810|Tumaini Medical Clinic (Kitui)|KITUI
15091|Loruk Dispensary (East Pokot)|BARINGO
12943|Flack Clinic|NAIROBI
10759|Mukuria Dispensary|MURANG'A
16467|Mbeere District Hospital|EMBU
12414|Kyethani Health Centre|KITUI
11047|St Luke Medical Care Clinic|KIAMBU
11699|Nanighi Dispensary (Tana River)|TANA RIVER
12967|Hakati Medical Clinic|NAIROBI
12721|Rwanyange Dispensary|MERU
11409|Hindi Magogoni Dispensary|LAMU
14280|Cedar Associate Clinic|UASIN GISHU
11907|Witu Health Centre|LAMU
13374|Jalish Dispensary|GARISSA
10941|Plaza Medical Laboratory|LAIKIPIA
12477|Masongaleni Health Centre|MAKUENI
14585|Itembe Dispensary|BOMET
13103|Muteithania Medical Clinic|NAIROBI
11067|St Philips (ACK) Dispensary Ndiriti|KIRINYAGA
11492|Kiunga Health Centre|LAMU
16128|Sio Port District Hospital|BUSIA
10264|Githiga Midways Clinic|NAIROBI
10189|GK Prison Dispensary|NYANDARUA
13229|St Vincent Clinic (Nairobi East)|NAIROBI
15094|Loturerei Dispensary|TURKANA
11800|Sloam Medical Clinic|LAMU
13606|Homa Hills Health Centre|HOMA BAY
13025|Kesha VCT|NAIROBI
12012|Eremet Dispensary|ISIOLO
16578|Ideal Medical /Fp Clinic|MERU
15189|Miskwony Dispensary|WEST POKOT
13422|Raya Dispensary|GARISSA
12975|Huruma Maternity Hospital|NAIROBI
13198|St Begson Clinic|NAIROBI
15633|St Camellus Medical Clinic|KAJIADO
13051|Loco Dispensary|NAIROBI
15642|St Gladys Njoga Clinic|NAKURU
13203|St Francis Health Centre (Nairobi North)|NAIROBI
11103|Thuthi Medical Clinic|NYERI
16606|Meru Medical Diagnostic Imaging Centre Ltd|MERU
14513|GOK Farm (Nahrc) Dispensary|NAKURU
11475|Kilifi Plantation Dispensary|KILIFI
11974|Chuluni Health Centre|KITUI
15399|Olepolos Dispensary|NAROK
11777|Sea Breeze Medical Clinic|KILIFI
12922|Dr Gachare Medical Clinic|NAIROBI
14902|Kiplalmat Dispensary|KERICHO
11344|Dr Mustafa Kamani Clinic|KILIFI
11496|Kizingitini Dispensary|LAMU
12304|Kiitini Dispensary|MACHAKOS
12566|Mulango (AIC) Health Centre|KITUI
14471|Entontol Dispensary|NAROK
11512|Lamu County Referral Hospital|LAMU
16452|Agma Clinic|NANDI
11057|St Marys Clinic (Kangema)|MURANG'A
10875|Nguthuru Dispensary|MURANG'A
10535|Kiamariga Medical Clinic|NYERI
10788|Mutarakwa Dispensary (Nyandarua South)|NYANDARUA
14752|Kapsaos Dispensary|NANDI
13327|Dertu Health Centre|GARISSA
11515|Langoni Nursing Home|LAMU
12926|Dr Montet Medical Clinic|NAIROBI
13089|Mercy Mission Health Centre|NAIROBI
10195|Gachika Dispensary|KIAMBU
15218|Mombwo Dispensary|NANDI
14678|Kamurio Dispensary|BARINGO
14473|Tdmp Tangulbei Dispensary|BARINGO
10517|Kenya Police College Dispensary|NYERI
12279|Kianjokoma Sub-District Hospital|EMBU
11281|Charidende Dispensary (CDF)|TANA RIVER
10723|Metro Optician|KIRINYAGA
12358|Kithimani Medical Clinic|MACHAKOS
14309|Chelilis Dispensary|KERICHO
10855|Ngandu Catholic Dispensary|NYERI
12411|Kyawalia Dispensary|MACHAKOS
16563|Dorjos Laboratory|MANDERA
11804|Sombo Dispensary|TANA RIVER
11410|Hindi Prison Dispensary|LAMU
15131|Maridadi RCEA Medical Centre|TRANS NZOIA
14877|Kimondo Dispensary|TRANS NZOIA
14332|Chepchoina Dispensary|TRANS NZOIA
14646|Kaisagat Health Centre|TRANS NZOIA
15240|Mt Elgon National Park Dispensary|TRANS NZOIA
14639|Kaibei Dispensary|TRANS NZOIA
14203|Andersen Medical Centre|TRANS NZOIA
15573|Siloam Medical clinic(Kwanza)|TRANS NZOIA
15791|Ahmadiya Hospital|KAKAMEGA
15969|Lumakanda Sub County Hospital|KAKAMEGA
16008|Matunda Sub-District Hospital|KAKAMEGA
15961|Likuyani Sub-County Hospital|KAKAMEGA
16010|Mautuma Sub County Hospital|KAKAMEGA
16037|Matungu Sub-District Hospital|KAKAMEGA
15955|Kongoni Health Centre|KAKAMEGA
15983|Mabusi Health Centre|KAKAMEGA
15991|Makunga Rhdc|KAKAMEGA
15977|Lusheya Health Centre|KAKAMEGA
15931|Khalaba Health Centre|KAKAMEGA
16005|Matete Health Centre|KAKAMEGA
15827|Bungasi Health Centre|KAKAMEGA
15817|Bukaya Health Centre|KAKAMEGA
15974|Lunyito Dispensary|KAKAMEGA
15851|Chekalini Dispensary.|KAKAMEGA
15964|Lugari Forest Dispensary|KAKAMEGA
16041|Mung'ang'a Dispensary|KAKAMEGA
16102|Seregeya Dispensary|KAKAMEGA
16123|Shibanze Dispensary|KAKAMEGA
16070|Namulungu Dispensary|KAKAMEGA
16042|Mung'ung'u Dispensary|KAKAMEGA
16100|Sango Dispensary|KAKAMEGA
16127|Sinoko Dispensary (Likuyani)|KAKAMEGA
15936|Khaunga Dispensary|KAKAMEGA
15873|Elwasambi Dispensary|KAKAMEGA
15972|Lung'anyiro Health Centre|KAKAMEGA
16035|Mumias Model Health Centre|KAKAMEGA
16154|Turbo Forest Dispensary|KAKAMEGA
16134|Soy Sambu Dispensary|KAKAMEGA
16001|Marakusi Dispensary|KAKAMEGA
16011|Mbagara Dispensary|KAKAMEGA
15987|Mahanga Dispensary (Lwandeti)|KAKAMEGA
16000|Mapengo Dispensary|KAKAMEGA
15970|Lumani Dispensary|KAKAMEGA
16031|Mukuyu Dispensary|KAKAMEGA
16046|Munyuki Dispensary|KAKAMEGA
16051|Musembe Dispensary (Lugari)|KAKAMEGA
16077|National Youth Service Dispensary|KAKAMEGA
16086|Nzoia Matete Dispensary|KAKAMEGA
15988|Majengo Dispensary|KAKAMEGA
16009|Maturu Dispensary|KAKAMEGA
15957|St Charles Lwanga Health Centre|KAKAMEGA
16139|St Mary's Dispensary (Lugari)|KAKAMEGA
15981|Lwandeti Dispensary|KAKAMEGA
16007|Matunda Nursing Home|KAKAMEGA
15818|Bukaya Medical Centre|KAKAMEGA
15906|Jamia Medical Centre|KAKAMEGA
16049|Musanda (ACK) Clinic|KAKAMEGA
15807|Beberion Clinic|KAKAMEGA
16093|Rophy Clinic|KAKAMEGA
16416|Mulukaka Clinic|KAKAMEGA
15954|Kona Clinic|KAKAMEGA
15905|Ivona Clinic|KAKAMEGA
15893|Go Down Clinic|KAKAMEGA
16089|Pan M Medical Clinic|KAKAMEGA
15843|Central Clinic (Likuyani)|KAKAMEGA
15841|Canaan Clinic (Matete)|KAKAMEGA
16091|Port Victoria Hospital|BUSIA
16029|Mukhobola Health Centre|BUSIA
16129|Sirimba Dispensary|BUSIA
16131|Sisenye Dispensary|BUSIA
16095|Rukala Model Health Centre|BUSIA
15822|Bulwani Dispensary|BUSIA
15811|Budalangi Dispensary|BUSIA
16157|Vihiga County Referral Hosptial|VIHIGA
16098|Sabatia Health Centre|VIHIGA
15889|Givudimbuli Health Centre|VIHIGA
15845|Chamakanga Mission|VIHIGA
15879|Enzaro Health Centre|VIHIGA
15847|St.Mark.Orthodox Health Center|VIHIGA
15982|Lyanaginga Health Centre|VIHIGA
16158|Vihiga Health Centre|VIHIGA
15928|Kegondi Health Centre|VIHIGA
16012|Mbale Rural Health Training Centre|VIHIGA
16032|Mulele Dispensary|VIHIGA
15815|Bugina Health Centre|VIHIGA
16044|Munoywa Dispensary|VIHIGA
15903|Inyali Dispensary|VIHIGA
15896|Iduku Dispensary|VIHIGA
15814|Bugamangi Dispensary|VIHIGA
16449|Egago Dispensary|VIHIGA
16013|Mbaleway Side Clinic|VIHIGA
16017|Mijay Clinic|VIHIGA
15794|Alliance Clinic|VIHIGA
15842|Carol Afandi Clinic|VIHIGA
16448|Jasho Medical Clinic|VIHIGA
16450|Junction Medical Clinic|VIHIGA
16097|Sabatia Eye Hospital Mission|VIHIGA
15167|Mediheal Hospital|UASIN GISHU
15239|Mt Elgon  sub  County Hospital|TRANS NZOIA
10267|Githumu Hospital|MURANG'A
15965|Lugulu Friends Mission Hospital|BUNGOMA
15769|Catholic Hospital Wamba|SAMBURU
15913|Kaimosi Mission Hospital|VIHIGA
14369|Chepterwai Sub-District Hospital|NANDI
15795|Alupe Sub-District Hospital|BUSIA
15423|Ololulunga District Hospital|NAROK
14753|Kapsara District Hospital|TRANS NZOIA
15502|Rumuruti District Hospital|LAIKIPIA
15181|Meteitei Sub-District Hospital|NANDI
14776|Kaptarakwa Sub-District Hospital|ELEGEYO-MARAKWET
15508|Saboti Sub-District Hospital|TRANS NZOIA
15808|Bokoli Hospital|BUNGOMA
16150|Teso  North Sub county Hospital|BUSIA
15894|Hamisi Sub District Hospital|VIHIGA
14432|Eldama Ravine District Hospital|BARINGO
15138|Marigat Sub District Hospital|BARINGO
14609|Kabartonjo District Hospital|BARINGO
14178|AIC Litein Mission Hospital|KERICHO
16161|Webuye Hospital|BUNGOMA
14607|Baringo County Refferal Hospital|BARINGO
14586|Iten County Referral Hospital|ELEGEYO-MARAKWET
15899|Iguhu County Hospital|KAKAMEGA
14228|Baragoi Sub-District Hospital|SAMBURU
16107|Shibwe Sub-County Hospital|KAKAMEGA
15739|Transmara District Hospital|NAROK
15703|Tambach Sub-County Hospital|ELEGEYO-MARAKWET
15788|Ziwa Sub-District Hospital|UASIN GISHU
15768|Wamba Health Centre|SAMBURU
14179|Nandi Hills District Hospital|NANDI
15311|Narok County Referral Hospital|NAROK
15996|Malava County Hospital|KAKAMEGA
14224|Bahati District Hospital|NAKURU
14792|Kaptumo Sub-County Hospital|NANDI
14818|Katilu Sub County Hospital|TURKANA
14831|Kericho District Hospital|KERICHO
14699|Kapedo Sub-County Hospital|TURKANA
14706|Kapkatet District Hospital|KERICHO
14701|Kapenguria County Referral Hospital|WEST POKOT
14961|Kocholwo Sub-District Hospital|ELEGEYO-MARAKWET
15280|Naivasha District Hospital|NAKURU
15068|Lolgorian Sub District Hosp|NAROK
15305|Nanyuki District Hospital|LAIKIPIA
15074|Londiani District Hospital|KERICHO
11641|Moi District Hospital Voi|TAITA TAVETA
11695|Mwatate Sub-District Hospital|TAITA TAVETA
12445|Magutuni District Hospital|THARAKA-NITHI
11840|Taveta District Hospital|TAITA TAVETA
11411|Hola District Hospital|TANA RIVER
10591|Kihara Sub-District Hospital|KIAMBU
14947|Kitale  County Refferal  Hospital|TRANS NZOIA
14511|Gilgil Military Regional Hospital|NAKURU
10686|Maragua District Hospital|MURANG'A
11906|Wesu District Hospital|TAITA TAVETA
15643|St John Cottage Health Centre|NAKURU
15622|South Horr Catholic Health Centre|SAMBURU
14572|Ime (AIC) Health Centre|NAKURU
15778|Wesley Health Centre|NAKURU
15640|St Francis Tinga Health Centre (Kipkelion)|KERICHO
10539|Kiambu County Referal Hospital|KIAMBU
15722|Thessalia Health Centre|KERICHO
15839|Buyangu Health Centre|VIHIGA
15626|St Anthony Lemek Dispensary|NAROK
15639|St Francis Health Centre (Nakuru Central)|NAKURU
15627|St Antony's Abossi Health Centre|NAROK
11366|St Raphael Health Centre|TANA RIVER
14366|Cheptalal Sub-County Hospital|BOMET
15632|St Brigitas Health Centre|UASIN GISHU
15655|St Mary's Kapsoya Dispensary|UASIN GISHU
14476|Ereto Health Centre|NAROK
15089|St Elizabeth Lorugum Health Centre|TURKANA
14553|Huruma Health Centre (Laikipia East)|LAIKIPIA
15832|Bushiangala Health Centre|KAKAMEGA
15941|Kibabii Health Centre|BUNGOMA
15029|Lesirikan Health Centre|SAMBURU
16145|St Pius Musoli Health Centre|KAKAMEGA
15319|Ndalat (PCEA) Health Centre|NANDI
15353|Ngubereti Health Centre|BARINGO
10332|Ichagaki (Mission) Health Centre|MURANG'A
16350|Ainabkoi (RCEA) Health Centre|UASIN GISHU
10454|Kamung'ang'a (ACK) Dispensary|MURANG'A
16720|Kimng'oror (ACK) Health Centre|NANDI
15292|Nakwamoru Health Centre|TURKANA
14822|Kebeneti (SDA) Health Centre|KERICHO
14549|Holy Spirit Health Centre|NAKURU
14642|Kaigat (SDA) Health Centre|NANDI
15935|Khasoko Health Centre|BUNGOMA
14624|Kabobo Health Centre|UASIN GISHU
12774|St Theresa Thatha Mission Dispensary|MACHAKOS
15057|Lokichar (RCEA) Health Centre|TURKANA
14628|Kaboson Health Centre|BOMET
14960|Kobujoi Mission Health Centre|NANDI
14964|Eldama Ravine (AIC) Health Centre|BARINGO
15881|St. Monica Eregi Mission Health Centre|KAKAMEGA
14500|Flourspar Health Centre|ELEGEYO-MARAKWET
14212|Archers Post Health Centre|SAMBURU
14640|Kaiboi Mission Health Centre|NANDI
15209|Moi's Bridge Health Centre|UASIN GISHU
14545|Hekima Dispensary|NAKURU
14394|Cmf Aitong Health Centre|NAROK
14663|Kalokol (AIC) Health Centre|TURKANA
14550|Holy Trinity Health Centre (Mai Mahiu)|NAKURU
15447|Oserian Health Centre|NAKURU
15136|Marie Stopes Health Centre (Kericho)|KERICHO
14456|Endo Health Centre|ELEGEYO-MARAKWET
14385|Chesoi Health Centre|ELEGEYO-MARAKWET
15658|St Michael Dispensary|ELEGEYO-MARAKWET
14300|Cheborgei Health Centre|KERICHO
14330|Chepareria Sub District Hospital|WEST POKOT
14243|Barwessa Health Centre|BARINGO
14205|Angata Health Centre|NAROK
14346|Chepkorio Health Centre|ELEGEYO-MARAKWET
14379|Cherangany Health Centre|TRANS NZOIA
14338|Chepkemel Health Centre (Kericho)|KERICHO
14315|Chemase Health Centre|NANDI
14289|Chebangang Health Centre|BOMET
14339|Chepkemel Health Centre (Mosop)|NANDI
14192|Ainamoi Health Centre|KERICHO
14501|Forttenan Sub District Hospital|KERICHO
15260|Muskut Health Centre|ELEGEYO-MARAKWET
15406|Ol-Jorai Dispensary|NAKURU
15325|Ndindika Health Centre|LAIKIPIA
15339|Ngarua Health Centre|LAIKIPIA
14555|Huruma District Hospital|UASIN GISHU
14512|Gitwamba Health Centre|TRANS NZOIA
14424|Dundori Health Centre|NAKURU
15388|Olbutyo Health Centre|BOMET
15312|Naroosura Health Centre|NAROK
15763|Upper Solai Health Centre|NAKURU
14610|Kabatini Health Centre|NAKURU
15859|Chombeli Health Centre|KAKAMEGA
14465|Enoosaen Health Centre|NAROK
14606|Kabarak Health Centre|NAKURU
14453|Enabelbel Health Centre|NAROK
14580|Irwaga Health Centre|BOMET
15362|Nkararo Health Centre|NAROK
14897|Kipkelion Sub District Hospital|KERICHO
15195|Mogogosiek Health Centre|BOMET
14997|Koyo Health Centre|NANDI
14970|Koiwa Health Centre|BOMET
14923|Kiptagich Health Centre|BARINGO
15208|Moi's Bridge Catholic|UASIN GISHU
